URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-ID4unel,Brak danych,Brak danych,"ul. Łąkowa, Mikulczyce, Zabrze, śląskie",34.13m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/parkya-mieszkanie-1-pok-2-ID4pbu3,Brak danych,Brak danych,"ul. Ryszarda Knosały, Podgrodzie, Olsztyn, warmińsko-mazurskie",27.48m²,1 pokój,inne,pierwotny,deweloper,2024,,,Brak danych
https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-z-ogromnym-potencjalem-ID4uRJv,695 000 zł,9 653 zł/m²,"ul. Strusia, Piaseczno, Piaseczno, piaseczyński, mazowieckie",72m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2000,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bez-prowizji-ID4ulR0,494 000 zł,12 063 zł/m²,"ul. Widok, Ożarów Mazowiecki, Ożarów Mazowiecki, warszawski zachodni, mazowieckie",40.95m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/0-prowizji-mierzyn-3-pokojowe-strych-30m2-ID4r3Fd,650 000 zł,10 860 zł/m²,"Krzekowo-Bezrzecze, Zachód, Szczecin, zachodniopomorskie",59.85m²,3 pokoje,gazowe,pierwotny,biuro nieruchomości,2023,,Brak danych,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-60m2-ogrodek-bez-prowizji-ID4upcb,Brak danych,Brak danych,"ul. Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",60.52m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-mlyny-mogilska-2-pokoje-budynek-b-ID4uL6n,989 000 zł,23 000 zł/m²,"ul. Mogilska, Osiedle Oficerskie, Grzegórzki, Kraków, małopolskie",43m²,2 pokoje,miejskie,pierwotny,prywatny,2025,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-z-duza-loggia-i-miejscem-postojowym-ID4tUWX,1 049 000 zł,20 484 zł/m²,"ul. Cybernetyki, Służewiec, Mokotów, Warszawa, mazowieckie",51.21m²,2 pokoje,miejskie,wtórny,prywatny,2016,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-71m2-balkon-ID4ui9e,Brak danych,Brak danych,"ul. 23 Marca, Przylesie, Sopot, pomorskie",71.03m²,3 pokoje,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/ostatnie-pietro-taras-dwa-poziomy-ID4uCAw,1 423 700 zł,12 990 zł/m²,"ul. ks. Juliana Chrościckiego, Okęcie, Włochy, Warszawa, mazowieckie",109.6m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,2009,,Brak danych,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-ID4uqK4,Brak danych,Brak danych,"ul. Tadeusza Wendy, Śródmieście, Gdynia, pomorskie",43.75m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-4-pokojowe-mieszkanie-66-m2-loggia-ID4ulal,849 000 zł,12 836 zł/m²,"Z. Gumińskiej/ul. Odolanowska, Zawidawie, Psie Pole, Wrocław, dolnośląskie",66.14m²,4 pokoje,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kolobrzeg-sianozety-ap-2pok-z-miejscem-post-ID4wgq0,669 000 zł,17 242 zł/m²,"Sianożęty, Ustronie Morskie, kołobrzeski, zachodniopomorskie",38.8m²,2 pokoje,kotłownia,wtórny,biuro nieruchomości,2018,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-ogrodek-ID4uhg1,603 500 zł,10 569 zł/m²,"ul. Malwy, Nowa Wola, Lesznowola, piaseczyński, mazowieckie",57.1m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-balkon-bez-prowizji-ID4uhiU,630 036 zł,13 200 zł/m²,"ul. Loteryjki, Wólka Węglowa, Bielany, Warszawa, mazowieckie",47.73m²,2 pokoje,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4uomF,Brak danych,Brak danych,"ul. Do Wilgi, Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",40.15m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4unOv,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",55.76m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-w-centrum-bez-posrednikow-ID4qKuS,349 000 zł,7 554 zł/m²,"Stargard, stargardzki, zachodniopomorskie",46.2m²,2 pokoje,miejskie,wtórny,prywatny,2006,,,Brak danych
https://www.otodom.pl/pl/oferta/okazja-borek-stylowa-willa-duzy-ogrod-2-tarasy-ID4wgpy,1 740 000 zł,18 070 zł/m²,"Borek, Borek, Krzyki, Wrocław, dolnośląskie",96.29m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,1907,,,
https://www.otodom.pl/pl/oferta/na-sprzedaz-duze-mieszkanie-65m2-ul-wilanowska-ID4uwCx,517 134 zł,7 939 zł/m²,"ul. Wilanowska, Giżycko, giżycki, warmińsko-mazurskie",65.14m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-loggia-ID4uocw,1 379 000 zł,23 788 zł/m²,"ul. Zwrotnicza, Czyste, Wola, Warszawa, mazowieckie",57.97m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przestronne-3pokojowe-w-nowym-budynku-novo-nysa-ID4phFx,554 817 zł,7 900 zł/m²,"Nysa, Nysa, nyski, opolskie",70.23m²,3 pokoje,miejskie,pierwotny,deweloper,2024,,,
https://www.otodom.pl/pl/oferta/sprzedam-apartament-65-m2-bielawy-ID4wgp2,538 000 zł,8 277 zł/m²,"ul. Joachima Lelewela, Bielawy, Bydgoszcz, kujawsko-pomorskie",65m²,3 pokoje,gazowe,wtórny,prywatny,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/zainwestuj-w-przyszlosc-prestizowa-lokalizacja-ID4wgsJ,1 184 000 zł,20 699 zł/m²,"ul. Litewska, Krowodrza, Krowodrza, Kraków, małopolskie",57.2m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,2026,,,
https://www.otodom.pl/pl/oferta/mieszkanie-os-tysiaclecia-katowicebez-posredn-ID4uoBn,580 000 zł,7 859 zł/m²,"pl. Bolesława Chrobrego, Osiedle Tysiąclecia, Katowice, śląskie",73.8m²,4 pokoje,miejskie,wtórny,prywatny,1973,,,
https://www.otodom.pl/pl/oferta/rewal-2-pok-w-1-linii-brzegowej-1-m-parkingowe-ID4t4Pz,720 000 zł,19 895 zł/m²,"ul. Szczecińska, Rewal, Rewal, gryficki, zachodniopomorskie",36.19m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2020,,Brak danych,
https://www.otodom.pl/pl/oferta/3-pokoje-garderoba-2018-rok-od-zaraz-ID4wgsq,629 000 zł,11 436 zł/m²,"ul. Rajmunda Kuczmy, Czyżkówko, Bydgoszcz, kujawsko-pomorskie",55m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,2018,,Brak danych,
https://www.otodom.pl/pl/oferta/dwa-pokoje-w-apartamentowcu-z-miejscem-parkingowym-ID4wgs1,485 000 zł,13 108 zł/m²,"Żerań, Białołęka, Warszawa, mazowieckie",37m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2015,,,
https://www.otodom.pl/pl/oferta/bezczynszowe-mieszkanie-blisko-lasu-ID4w9Tu,410 000 zł,10 649 zł/m²,"ul. Kornela Makuszyńskiego, Karwiny, Gdynia, pomorskie",38.5m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,1994,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4uoqJ,1 198 000 zł,34 015 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",35.22m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/swietny-uklad-obok-metra-widok-na-park-ID4uh6z,779 000 zł,17 311 zł/m²,"ul. Giordana Bruna, Stary Mokotów, Mokotów, Warszawa, mazowieckie",45m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1968,,Brak danych,
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-inwestycyjny-47m2-loggia-ID4uVXv,Brak danych,Brak danych,"ul. Kaszubska, Oliwa, Gdańsk, pomorskie",47.41m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-ogrodek-ID4uvKZ,659 000 zł,11 169 zł/m²,"ul. Witolda i Zofii Trzeciakowskich, Pólko Pgr, Piaseczno, piaseczyński, mazowieckie",59m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sloneczne-m2-na-parterze-ID4wgs3,430 000 zł,4 607 zł/m²,"Śródmieście, Jelenia Góra, dolnośląskie",93.34m²,2 pokoje,gazowe,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-55m2-loggia-bezposrednio-ID4ui6S,Brak danych,Brak danych,"ul. 23 Marca, Przylesie, Sopot, pomorskie",55.7m²,2 pokoje,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-miasta-ID4tfWn,268 500 zł,10 959 zł/m²,"ul. Bolesława Krzywoustego, Śródmieście-Zachód, Śródmieście, Szczecin, zachodniopomorskie",24.5m²,1 pokój,miejskie,wtórny,prywatny,1962,,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-bez-posrednikow-ID4ul1X,310 288 zł,9 506 zł/m²,"ul. Jachtowa, Luboń, poznański, wielkopolskie",32.64m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/dwabalkonydo-wprowadzeniagaraznowebudownictwo-ID4wgta,699 000 zł,15 107 zł/m²,"ul. Marywilska, Żerań, Białołęka, Warszawa, mazowieckie",46.27m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2023,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-ID4uiha,356 640 zł,8 302 zł/m²,"ul. Sportowa, Kleszczewo, Kleszczewo, poznański, wielkopolskie",42.96m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-ID4ulgd,539 000 zł,13 230 zł/m²,"Lothara Herbsta, Sołtysowice, Psie Pole, Wrocław, dolnośląskie",40.74m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-ogrodek-bez-prowizji-ID4uigx,442 874 zł,8 155 zł/m²,"ul. Sportowa, Kleszczewo, Kleszczewo, poznański, wielkopolskie",54.31m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-batalionow-chlopskich-ID4uf7u,990 000 zł,15 517 zł/m²,"ul. Batalionów Chłopskich, Chrzanów, Bemowo, Warszawa, mazowieckie",63.8m²,3 pokoje,miejskie,wtórny,prywatny,2011,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-ID4upd3,Brak danych,Brak danych,"ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie",53.58m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-przestronne-2-pokoje-os-planty-ID4wgr2,319 000 zł,6 431 zł/m²,"Śródmieście, Radom, mazowieckie",49.6m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,Brak danych,
https://www.otodom.pl/pl/oferta/sloneczny-i-cichy-apartament-ul-kieslowskiego-3-ID4utJW,919 000 zł,21 244 zł/m²,"ul. Krzysztofa Kieślowskiego 3A, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",43.26m²,2 pokoje,miejskie,wtórny,prywatny,2016,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/apartament-premium-design-i-luksus-bronowice-ID4tAM9,2 120 000 zł,28 664 zł/m²,"ul. Brązownicza, Małe Błonia, Krowodrza, Kraków, małopolskie",73.96m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2023,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-ID4uo5o,Brak danych,Brak danych,"ul. Czarnomorska, Stegny, Mokotów, Warszawa, mazowieckie",59.52m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-blisko-manufaktury-i-asp-ID4uPUS,429 000 zł,7 961 zł/m²,"ul. kpt. Stanisława Sojczyńskiego ""Warszyca"", Marysin Doły, Bałuty, Łódź, łódzkie",53.89m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,1956,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-bezposrednio-ID4uuBh,489 000 zł,7 893 zł/m²,"ul. Pabianicka, Ruda Pabianicka, Górna, Łódź, łódzkie",61.95m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/luksusowy-apartament-piekny-widok-wola-justowska-ID4wgqr,2 425 059 zł,26 460 zł/m²,"ul. Emaus, Zwierzyniec, Zwierzyniec, Kraków, małopolskie",91.65m²,4 pokoje,brak informacji,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-do-wprowadzenia-balkon-duzo-zieleni-ID4wgtc,899 000 zł,16 140 zł/m²,"ul. Nubijska, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",55.7m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,1974,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-35m2-balkon-ID4ugGF,421 095 zł,11 802 zł/m²,"Czerska/ul. Władysława Jagiełły, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",35.68m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przy-metrze-i-galerii-2-mieszkania-obok-siebie-ID4wfQa,1 400 000 zł,15 556 zł/m²,"ul. Białostocka, Stara Praga, Praga-Północ, Warszawa, mazowieckie",90m²,4 pokoje,miejskie,wtórny,prywatny,1994,,,Brak danych
https://www.otodom.pl/pl/oferta/2-poziomowe-mieszkanie-z-ogrodkiem-ID4w07T,866 880 zł,10 500 zł/m²,"ul. Bukowa, Rybitwy, Podgórze, Kraków, małopolskie",82.56m²,4 pokoje,gazowe,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,
https://www.otodom.pl/pl/oferta/zadbana-kawalerka-przy-samym-szlaku-turystycznym-ID4wgok,105 000 zł,4 183 zł/m²,"Jedlina-Zdrój, wałbrzyski, dolnośląskie",25.1m²,1 pokój,inne,wtórny,biuro nieruchomości,1920,,,
https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-62-95m2-architektow-ID4wgqM,660 975 zł,10 500 zł/m²,"ul. Architektów, Zawiszy Czarnego, Rzeszów, podkarpackie",62.95m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,2025,,Brak danych,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-bezposrednio-ID4umDn,751 000 zł,18 083 zł/m²,"ul. Fajansowa, Raków, Włochy, Warszawa, mazowieckie",41.53m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-ul-francuska-balkon-ID4wgtQ,200 000 zł,3 774 zł/m²,"ul. Francuska, Miechowice, Bytom, śląskie",53m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/mieszkanie-ogrodek-85-32m2-garaz-2-miejsca-ID4wgp4,1 285 000 zł,14 091 zł/m²,"Międzylesie, Wawer, Warszawa, mazowieckie",91.19m²,4 pokoje,gazowe,pierwotny,biuro nieruchomości,2025,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-ogrodek-ID4uiH0,674 492 zł,11 112 zł/m²,"ul. Rodańska, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",60.7m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kameralne-przestronne-widne-tereny-zielone-ID4wgsY,1 390 000 zł,18 784 zł/m²,"Augustówka, Mokotów, Warszawa, mazowieckie",74m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2021,,,
https://www.otodom.pl/pl/oferta/osiedle-kowalove-lokal-c8-ID4wgnZ,490 000 zł,8 716 zł/m²,"ul. Poziomkowa, Borkowo, Pruszcz Gdański, gdański, pomorskie",56.22m²,3 pokoje,gazowe,pierwotny,biuro nieruchomości,2025,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-4pok-ogrod-2miejsca-postojowe-ID4tZg3,770 000 zł,9 904 zł/m²,"Pomorzany, Zachód, Szczecin, zachodniopomorskie",77.75m²,4 pokoje,elektryczne,pierwotny,biuro nieruchomości,2025,,Brak danych,
https://www.otodom.pl/pl/oferta/wysoki-standard-w-centrum-z-widokiem-na-palac-ID4wbF0,750 000 zł,25 000 zł/m²,"Filtry, Ochota, Warszawa, mazowieckie",30m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1953,,,
https://www.otodom.pl/pl/oferta/mieszkanie-2pokojowe-38m2-torun-centrum-wyposazone-ID4wgrI,563 000 zł,14 910 zł/m²,"ul. Polskiego Czerwonego Krzyża 5, Mokre, Toruń, kujawsko-pomorskie",37.76m²,2 pokoje,miejskie,wtórny,prywatny,2019,,,
https://www.otodom.pl/pl/oferta/4-pokoje-winda-balkon-umeblowane-ID4tzh0,669 990 zł,10 221 zł/m²,"Błonie, Bydgoszcz, kujawsko-pomorskie",65.55m²,4 pokoje,brak informacji,wtórny,biuro nieruchomości,2006,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-ID4unN2,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",32.67m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4upbZ,Brak danych,Brak danych,"ul. Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",37.15m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-sprzedaz-przy-ul-milej-ID4swjq,725 000 zł,11 762 zł/m²,"Drabinianka, Rzeszów, podkarpackie",61.64m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,2022,,,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bezposrednio-ID4uGaR,Brak danych,Brak danych,"ul. Chylońska, Cisowa, Gdynia, pomorskie",26.05m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/do-wejscia-garaz-i-komorka-lokatorska-gratis-ID4uVi8,900 000 zł,14 839 zł/m²,"ul. Adama Marczyńskiego, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",60.65m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2004,,,Brak danych
https://www.otodom.pl/pl/oferta/sopot-dolny-3-maja-54-m2-hala-garazowa-ID4uE66,1 350 000 zł,25 000 zł/m²,"ul. 3 Maja, Karlikowo, Sopot, pomorskie",54m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2006,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-w-hiszpanii-ID4wgt6,292 400 EUR,2 867 EUR/m²,Brak danych,102m²,3 pokoje,inne,wtórny,biuro nieruchomości,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/ogrod-127m2-4-pokoje-blisko-metra-do-zamieszkania-ID4uZNb,1 397 000 zł,16 991 zł/m²,"ul. Narwik, Górce, Bemowo, Warszawa, mazowieckie",82.22m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,2023,,Brak danych,
https://www.otodom.pl/pl/oferta/premium-2-pokoje-mozliwa-antresola-ID4w3Gc,773 000 zł,21 873 zł/m²,"Stare Włochy, Włochy, Warszawa, mazowieckie",35.34m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2022,,Brak danych,
https://www.otodom.pl/pl/oferta/kawalerka-w-bloku-z-balkonem-top-lokalizacja-ID4wgnm,195 000 zł,6 094 zł/m²,"ul. Armii Krajowej, Głogów, głogowski, dolnośląskie",32m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1988,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/osiedle-wolnosc-parter-48-90-m2-ul-wolnosc-d01-ID4jTdM,399 000 zł,8 160 zł/m²,"ul. Wolność, Śródmieście, Radom, mazowieckie",48.9m²,2 pokoje,inne,pierwotny,prywatny,2022,Brak danych,,
https://www.otodom.pl/pl/oferta/gotowe-3pok-oddewelopera-bezp-c-cparkinggratis-ID4wg39,446 794 zł,8 430 zł/m²,"Klimzowiec, Centrum, Chorzów, śląskie",53m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,2024,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-ogrodek-bezposrednio-ID4uopU,725 000 zł,15 878 zł/m²,"ul. Lirników, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",45.66m²,2 pokoje,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-garsoniera-30m-ID4wgaY,360 000 zł,12 000 zł/m²,"Rybitwy, Podgórze, Kraków, małopolskie",30m²,1 pokój,elektryczne,pierwotny,prywatny,2023,,,
https://www.otodom.pl/pl/oferta/nowoczesnosc-w-historycznej-scenerii-zadzwon-ID4wgsg,633 100 zł,14 389 zł/m²,"Wilda, Wilda, Poznań, wielkopolskie",44m²,2 pokoje,brak informacji,pierwotny,biuro nieruchomości,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-ogrodek-ID4uHdr,Brak danych,Brak danych,"ul. Śliwkowa, Ujeścisko-Łostowice, Gdańsk, pomorskie",62.67m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/zadbane-po-remoncie-3-pokoje-parter-ID4tYli,530 000 zł,10 724 zł/m²,"ul. Gryfitów, Kołobrzeg, kołobrzeski, zachodniopomorskie",49.42m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,2009,,,Brak danych
https://www.otodom.pl/pl/oferta/4-pokoje-2-duzych-balkony-park-ID4wgny,875 356 zł,12 690 zł/m²,"Jagodno, Krzyki, Wrocław, dolnośląskie",68.98m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,2024,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowy-apartamentowiec-2-pokoje-idealne-pod-najem-ID4urud,357 476 zł,11 900 zł/m²,"Żródlana, Szczepanowice - Wójtowa Wieś, Opole, opolskie",30.04m²,2 pokoje,miejskie,pierwotny,deweloper,2026,,,
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-balkonem-56-m2-w-centrum-ID4uA9k,859 000 zł,15 339 zł/m²,"Zakopane, tatrzański, małopolskie",56m²,3 pokoje,elektryczne,wtórny,prywatny,Brak danych,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-93m2-taras-bez-prowizji-ID4unfn,Brak danych,Brak danych,"ul. Łąkowa, Mikulczyce, Zabrze, śląskie",93.61m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-bezposrednio-ID4uncm,Brak danych,Brak danych,"ul. Unii Lubelskiej, Starołęka Mała, Nowe Miasto, Poznań, wielkopolskie",39.67m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-157-m-warszawa-ID4uSTh,2 500 000 zł,15 924 zł/m²,"Natolin, Ursynów, Warszawa, mazowieckie",157m²,5 pokoi,gazowe,wtórny,biuro nieruchomości,2005,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/okolice-ul-borowskiej-piwnica-rozklad-inwestycja-ID4uI8O,580 000 zł,10 741 zł/m²,"Huby, Krzyki, Wrocław, dolnośląskie",54m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1974,,,
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-ul-koszykarska-31a-ID4wgqG,799 999 zł,15 779 zł/m²,"ul. Koszykarska, Płaszów, Podgórze, Kraków, małopolskie",50.7m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2014,,Brak danych,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-bez-prowizji-ID4um0C,Brak danych,Brak danych,"ul. Heinricha Lauterbacha, Leśnica, Fabryczna, Wrocław, dolnośląskie",41.44m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/4-pokoje-centralne-marki-2-poziomy-ID4wgqc,1 100 000 zł,8 229 zł/m²,"ul. Wilcza, Marki, wołomiński, mazowieckie",133.67m²,4 pokoje,gazowe,wtórny,biuro nieruchomości,2018,,,
